"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"141","282","282","282","0.13148185261753867","0.13148185261753867","0.13148185261753867"
"142","284","284","284","0.13061444181408488","0.13061444181408488","0.13061444181408488"
"143","286","286","286","0.13104532084653395","0.13104532084653395","0.13104532084653395"
"144","288","288","288","0.12786929318980292","0.12786929318980292","0.12786929318980292"
"145","290","290","290","0.13154184725691417","0.13154184725691417","0.13154184725691417"
"146","292","292","292","0.1309594666202166","0.1309594666202166","0.1309594666202166"
"147","294","294","294","0.1295614779214673","0.1295614779214673","0.1295614779214673"
"148","296","296","296","0.1308475400746771","0.1308475400746771","0.1308475400746771"
"149","298","298","298","0.13077026922070537","0.13077026922070537","0.13077026922070537"
"150","300","300","300","0.1301811921978223","0.1301811921978223","0.1301811921978223"
"151","302","302","302","0.12826932185245427","0.12826932185245427","0.12826932185245427"
"152","304","304","304","0.12762214997823706","0.12762214997823706","0.12762214997823706"
"153","306","306","306","0.12680653399657513","0.12680653399657513","0.12680653399657513"
"154","308","308","308","0.13161842577456964","0.13161842577456964","0.13161842577456964"
"155","310","310","310","0.12643405333569768","0.12643405333569768","0.12643405333569768"
"156","312","312","312","0.1268783925616202","0.1268783925616202","0.1268783925616202"
"157","314","314","314","0.128220711652219","0.128220711652219","0.128220711652219"
"158","316","316","316","0.12981711286454903","0.12981711286454903","0.12981711286454903"
"159","318","318","318","0.12661893939485758","0.12661893939485758","0.12661893939485758"
"160","320","320","320","0.1284115577594422","0.1284115577594422","0.1284115577594422"
"161","322","322","322","0.13103244760364754","0.13103244760364754","0.13103244760364754"
"162","324","324","324","0.12929708418165595","0.12929708418165595","0.12929708418165595"
"163","326","326","326","0.12917343112016633","0.12917343112016633","0.12917343112016633"
"164","328","328","328","0.1259389859987119","0.1259389859987119","0.1259389859987119"
"165","330","330","330","0.12842281986259643","0.12842281986259643","0.12842281986259643"
"166","332","332","332","0.12998781769807435","0.12998781769807435","0.12998781769807435"
"167","334","334","334","0.12863622616253043","0.12863622616253043","0.12863622616253043"
"168","336","336","336","0.12902371660713913","0.12902371660713913","0.12902371660713913"
"169","338","338","338","0.12736038049022888","0.12736038049022888","0.12736038049022888"
"170","340","340","340","0.12588581734524334","0.12588581734524334","0.12588581734524334"
"171","342","342","342","0.12784631209921501","0.12784631209921501","0.12784631209921501"
"172","344","344","344","0.12940849774202548","0.12940849774202548","0.12940849774202548"
"173","346","346","346","0.12944981834014357","0.12944981834014357","0.12944981834014357"
"174","348","348","348","0.1254240870538734","0.1254240870538734","0.1254240870538734"
"175","350","350","350","0.12770819299242184","0.12770819299242184","0.12770819299242184"
"176","352","352","352","0.13034285203634743","0.13034285203634743","0.13034285203634743"
"177","354","354","354","0.12604144883564375","0.12604144883564375","0.12604144883564375"
"178","356","356","356","0.12749750203170354","0.12749750203170354","0.12749750203170354"
"179","358","358","358","0.1290216485690843","0.1290216485690843","0.1290216485690843"
"180","360","360","360","0.12602291201539936","0.12602291201539936","0.12602291201539936"
"181","362","362","362","0.12762674000706623","0.12762674000706623","0.12762674000706623"
"182","364","364","364","0.12786512677679956","0.12786512677679956","0.12786512677679956"
"183","366","366","366","0.1297435082076962","0.1297435082076962","0.1297435082076962"
"184","368","368","368","0.130756697687671","0.130756697687671","0.130756697687671"
"185","370","370","370","0.12773966922672342","0.12773966922672342","0.12773966922672342"
"186","372","372","372","0.1319118808580534","0.1319118808580534","0.1319118808580534"
"187","374","374","374","0.12874683201542764","0.12874683201542764","0.12874683201542764"
"188","376","376","376","0.12787299163261126","0.12787299163261126","0.12787299163261126"
"189","378","378","378","0.12718582254767968","0.12718582254767968","0.12718582254767968"
"190","380","380","380","0.13061767034556096","0.13061767034556096","0.13061767034556096"
"191","382","382","382","0.1306807966356269","0.1306807966356269","0.1306807966356269"
"192","384","384","384","0.12883533927675672","0.12883533927675672","0.12883533927675672"
"193","386","386","386","0.128075799026826","0.128075799026826","0.128075799026826"
"194","388","388","388","0.1301418254880495","0.1301418254880495","0.1301418254880495"
"195","390","390","390","0.12807436887859727","0.12807436887859727","0.12807436887859727"
"196","392","392","392","0.12747004957482594","0.12747004957482594","0.12747004957482594"
"197","394","394","394","0.12989606104422577","0.12989606104422577","0.12989606104422577"
"198","396","396","396","0.1274566929544137","0.1274566929544137","0.1274566929544137"
"199","398","398","398","0.1303732166696017","0.1303732166696017","0.1303732166696017"
"200","400","400","400","0.12746107152794584","0.12746107152794584","0.12746107152794584"
"201","402","402","402","0.1284809667350342","0.1284809667350342","0.1284809667350342"
"202","404","404","404","0.12677287985197067","0.12677287985197067","0.12677287985197067"
"203","406","406","406","0.12933862781386246","0.12933862781386246","0.12933862781386246"
"204","408","408","408","0.1278023780879446","0.1278023780879446","0.1278023780879446"
"205","410","410","410","0.12947566416274198","0.12947566416274198","0.12947566416274198"
"206","412","412","412","0.12950601955435082","0.12950601955435082","0.12950601955435082"
"207","414","414","414","0.1270526050020257","0.1270526050020257","0.1270526050020257"
"208","416","416","416","0.12813829338743682","0.12813829338743682","0.12813829338743682"
"209","418","418","418","0.12679272133267502","0.12679272133267502","0.12679272133267502"
"210","420","420","420","0.13055142883809076","0.13055142883809076","0.13055142883809076"
"211","422","422","422","0.12808543921557705","0.12808543921557705","0.12808543921557705"
"212","424","424","424","0.12685782043898663","0.12685782043898663","0.12685782043898663"
"213","426","426","426","0.12666850414448583","0.12666850414448583","0.12666850414448583"
"214","428","428","428","0.12640775785354358","0.12640775785354358","0.12640775785354358"
"215","430","430","430","0.12740304747687614","0.12740304747687614","0.12740304747687614"
"216","432","432","432","0.12895327007473278","0.12895327007473278","0.12895327007473278"
"217","434","434","434","0.12761583148272246","0.12761583148272246","0.12761583148272246"
"218","436","436","436","0.12738680399585972","0.12738680399585972","0.12738680399585972"
"219","438","438","438","0.12819827321652866","0.12819827321652866","0.12819827321652866"
"220","440","440","440","0.12580826214308724","0.12580826214308724","0.12580826214308724"
"221","442","442","442","0.1266989278931719","0.1266989278931719","0.1266989278931719"
"222","444","444","444","0.12829146432665547","0.12829146432665547","0.12829146432665547"
"223","446","446","446","0.12975354417039608","0.12975354417039608","0.12975354417039608"
"224","448","448","448","0.1301742980210844","0.1301742980210844","0.1301742980210844"
"225","450","450","450","0.1281252950877865","0.1281252950877865","0.1281252950877865"
"226","452","452","452","0.13100178972909576","0.13100178972909576","0.13100178972909576"
"227","454","454","454","0.13072438402943404","0.13072438402943404","0.13072438402943404"
"228","456","456","456","0.1292954654820438","0.1292954654820438","0.1292954654820438"
"229","458","458","458","0.12777767967589468","0.12777767967589468","0.12777767967589468"
"230","460","460","460","0.12910225321160185","0.12910225321160185","0.12910225321160185"
"231","462","462","462","0.12837928054834968","0.12837928054834968","0.12837928054834968"
"232","464","464","464","0.12740535527282904","0.12740535527282904","0.12740535527282904"
"233","466","466","466","0.12585716135798525","0.12585716135798525","0.12585716135798525"
"234","468","468","468","0.1268086981281503","0.1268086981281503","0.1268086981281503"
"235","470","470","470","0.12891221265264297","0.12891221265264297","0.12891221265264297"
"236","472","472","472","0.13050565798307268","0.13050565798307268","0.13050565798307268"
"237","474","474","474","0.12628222166275443","0.12628222166275443","0.12628222166275443"
"238","476","476","476","0.12907155474533938","0.12907155474533938","0.12907155474533938"
"239","478","478","478","0.12783950682098463","0.12783950682098463","0.12783950682098463"
"240","480","480","480","0.13251937807256453","0.13251937807256453","0.13251937807256453"
"241","482","482","482","0.12836871601565464","0.12836871601565464","0.12836871601565464"
"242","484","484","484","0.12995318820446347","0.12995318820446347","0.12995318820446347"
"243","486","486","486","0.12808135313518404","0.12808135313518404","0.12808135313518404"
"244","488","488","488","0.12842747823851258","0.12842747823851258","0.12842747823851258"
"245","490","490","490","0.12871136635645472","0.12871136635645472","0.12871136635645472"
"246","492","492","492","0.1298227234285783","0.1298227234285783","0.1298227234285783"
"247","494","494","494","0.1281669102225655","0.1281669102225655","0.1281669102225655"
"248","496","496","496","0.12824261745788315","0.12824261745788315","0.12824261745788315"
"249","498","498","498","0.13146977982514843","0.13146977982514843","0.13146977982514843"
"250","500","500","500","0.1293416584853172","0.1293416584853172","0.1293416584853172"
"251","502","502","502","0.1282037101020014","0.1282037101020014","0.1282037101020014"
"252","504","504","504","0.12563875538803762","0.12563875538803762","0.12563875538803762"
"253","506","506","506","0.12840782803388268","0.12840782803388268","0.12840782803388268"
"254","508","508","508","0.12783453127273128","0.12783453127273128","0.12783453127273128"
"255","510","510","510","0.12910059577136712","0.12910059577136712","0.12910059577136712"
"256","512","512","512","0.12954003378158538","0.12954003378158538","0.12954003378158538"
"257","514","514","514","0.12856733504402407","0.12856733504402407","0.12856733504402407"
"258","516","516","516","0.1264734305817766","0.1264734305817766","0.1264734305817766"
"259","518","518","518","0.12783258942750772","0.12783258942750772","0.12783258942750772"
"260","520","520","520","0.12586929644191783","0.12586929644191783","0.12586929644191783"
"261","522","522","522","0.12716563700869107","0.12716563700869107","0.12716563700869107"
"262","524","524","524","0.1287759659544072","0.1287759659544072","0.1287759659544072"
"263","526","526","526","0.13007810043732776","0.13007810043732776","0.13007810043732776"
"264","528","528","528","0.12920330897717727","0.12920330897717727","0.12920330897717727"
"265","530","530","530","0.12981067594235335","0.12981067594235335","0.12981067594235335"
"266","532","532","532","0.12965170351727046","0.12965170351727046","0.12965170351727046"
"267","534","534","534","0.13053921744200633","0.13053921744200633","0.13053921744200633"
"268","536","536","536","0.12939591204774892","0.12939591204774892","0.12939591204774892"
"269","538","538","538","0.1279547792171238","0.1279547792171238","0.1279547792171238"
"270","540","540","540","0.12768702898031406","0.12768702898031406","0.12768702898031406"
"271","542","542","542","0.1291836471714099","0.1291836471714099","0.1291836471714099"
"272","544","544","544","0.12956516846826022","0.12956516846826022","0.12956516846826022"
"273","546","546","546","0.12967815452559853","0.12967815452559853","0.12967815452559853"
"274","548","548","548","0.12985103622348318","0.12985103622348318","0.12985103622348318"
"275","550","550","550","0.130179111831478","0.130179111831478","0.130179111831478"
"276","552","552","552","0.1306703088132372","0.1306703088132372","0.1306703088132372"
"277","554","554","554","0.1278856781261816","0.1278856781261816","0.1278856781261816"
"278","556","556","556","0.12849885098632222","0.12849885098632222","0.12849885098632222"
"279","558","558","558","0.13000463862871095","0.13000463862871095","0.13000463862871095"
"280","560","560","560","0.1283674808500911","0.1283674808500911","0.1283674808500911"
"281","562","562","562","0.12996663096765015","0.12996663096765015","0.12996663096765015"
"282","564","564","564","0.12871645339250454","0.12871645339250454","0.12871645339250454"
"283","566","566","566","0.12736467110042193","0.12736467110042193","0.12736467110042193"
"284","568","568","568","0.12890403747144655","0.12890403747144655","0.12890403747144655"
"285","570","570","570","0.12947574303059986","0.12947574303059986","0.12947574303059986"
"286","572","572","572","0.13401061161584893","0.13401061161584893","0.13401061161584893"
"287","574","574","574","0.13025974134185558","0.13025974134185558","0.13025974134185558"
"288","576","576","576","0.12942534697284103","0.12942534697284103","0.12942534697284103"
"289","578","578","578","0.13195021643985774","0.13195021643985774","0.13195021643985774"
"290","580","580","580","0.13082506031353475","0.13082506031353475","0.13082506031353475"
"291","582","582","582","0.13186619242132386","0.13186619242132386","0.13186619242132386"
"292","584","584","584","0.13063755158213267","0.13063755158213267","0.13063755158213267"
"293","586","586","586","0.13116089216301272","0.13116089216301272","0.13116089216301272"
"294","588","588","588","0.12991602806075747","0.12991602806075747","0.12991602806075747"
"295","590","590","590","0.13049881083645076","0.13049881083645076","0.13049881083645076"
"296","592","592","592","0.12903171234665564","0.12903171234665564","0.12903171234665564"
"297","594","594","594","0.1291229833061659","0.1291229833061659","0.1291229833061659"
"298","596","596","596","0.13094644259537772","0.13094644259537772","0.13094644259537772"
"299","598","598","598","0.13229631448656","0.13229631448656","0.13229631448656"
"300","600","600","600","0.1296975509424829","0.1296975509424829","0.1296975509424829"
"301","602","602","602","0.13191604231466997","0.13191604231466997","0.13191604231466997"
"302","604","604","604","0.1284812766055573","0.1284812766055573","0.1284812766055573"
"303","606","606","606","0.1309151629114618","0.1309151629114618","0.1309151629114618"
"304","608","608","608","0.12989003780819713","0.12989003780819713","0.12989003780819713"
"305","610","610","610","0.13001860739508755","0.13001860739508755","0.13001860739508755"
"306","612","612","612","0.1283658180024075","0.1283658180024075","0.1283658180024075"
"307","614","614","614","0.1329161000081295","0.1329161000081295","0.1329161000081295"
"308","616","616","616","0.13163740586598477","0.13163740586598477","0.13163740586598477"
"309","618","618","618","0.1314845416163324","0.1314845416163324","0.1314845416163324"
"310","620","620","620","0.1303922429615232","0.1303922429615232","0.1303922429615232"
"311","622","622","622","0.12938918884129913","0.12938918884129913","0.12938918884129913"
"312","624","624","624","0.12979760085368505","0.12979760085368505","0.12979760085368505"
"313","626","626","626","0.12802526053559032","0.12802526053559032","0.12802526053559032"
"314","628","628","628","0.1291141790458247","0.1291141790458247","0.1291141790458247"
"315","630","630","630","0.13166182397524734","0.13166182397524734","0.13166182397524734"
"316","632","632","632","0.13165536996115218","0.13165536996115218","0.13165536996115218"
"317","634","634","634","0.1302370867079761","0.1302370867079761","0.1302370867079761"
"318","636","636","636","0.12989724248996593","0.12989724248996593","0.12989724248996593"
"319","638","638","638","0.12828866972768962","0.12828866972768962","0.12828866972768962"
"320","640","640","640","0.12868443763317433","0.12868443763317433","0.12868443763317433"
"321","642","642","642","0.12853172391648074","0.12853172391648074","0.12853172391648074"
"322","644","644","644","0.13058347627212227","0.13058347627212227","0.13058347627212227"
"323","646","646","646","0.12886387848998107","0.12886387848998107","0.12886387848998107"
"324","648","648","648","0.12902190560264495","0.12902190560264495","0.12902190560264495"
"325","650","650","650","0.1303248100088515","0.1303248100088515","0.1303248100088515"
"326","652","652","652","0.1271940015097195","0.1271940015097195","0.1271940015097195"
"327","654","654","654","0.1283087641429365","0.1283087641429365","0.1283087641429365"
"328","656","656","656","0.1298051406928163","0.1298051406928163","0.1298051406928163"
"329","658","658","658","0.12972251443864197","0.12972251443864197","0.12972251443864197"
"330","660","660","660","0.1289059635433628","0.1289059635433628","0.1289059635433628"
"331","662","662","662","0.13061424178878134","0.13061424178878134","0.13061424178878134"
"332","664","664","664","0.1281879355366209","0.1281879355366209","0.1281879355366209"
"333","666","666","666","0.13075469271693146","0.13075469271693146","0.13075469271693146"
"334","668","668","668","0.12837843447591668","0.12837843447591668","0.12837843447591668"
"335","670","670","670","0.12807149826462536","0.12807149826462536","0.12807149826462536"
"336","672","672","672","0.12860377133437978","0.12860377133437978","0.12860377133437978"
"337","674","674","674","0.12746971548335947","0.12746971548335947","0.12746971548335947"
"338","676","676","676","0.13038993167182408","0.13038993167182408","0.13038993167182408"
"339","678","678","678","0.12808913535419875","0.12808913535419875","0.12808913535419875"
"340","680","680","680","0.12949707028918403","0.12949707028918403","0.12949707028918403"
"341","682","682","682","0.1280563708890608","0.1280563708890608","0.1280563708890608"
"342","684","684","684","0.13213816580222199","0.13213816580222199","0.13213816580222199"
"343","686","686","686","0.13032156994025074","0.13032156994025074","0.13032156994025074"
"344","688","688","688","0.13183476570924302","0.13183476570924302","0.13183476570924302"
"345","690","690","690","0.1287211570904247","0.1287211570904247","0.1287211570904247"
"346","692","692","692","0.13034744073869817","0.13034744073869817","0.13034744073869817"
"347","694","694","694","0.13191868658161435","0.13191868658161435","0.13191868658161435"
"348","696","696","696","0.13197827706289375","0.13197827706289375","0.13197827706289375"
"349","698","698","698","0.1310948157885433","0.1310948157885433","0.1310948157885433"
"350","700","700","700","0.1330476238062776","0.1330476238062776","0.1330476238062776"
"351","702","702","702","0.13189625484148929","0.13189625484148929","0.13189625484148929"
"352","704","704","704","0.13144432288135163","0.13144432288135163","0.13144432288135163"
"353","706","706","706","0.1288608814164382","0.1288608814164382","0.1288608814164382"
"354","708","708","708","0.13163041871454734","0.13163041871454734","0.13163041871454734"
"355","710","710","710","0.12892450748510512","0.12892450748510512","0.12892450748510512"
"356","712","712","712","0.13044517452571322","0.13044517452571322","0.13044517452571322"
"357","714","714","714","0.12866872005479474","0.12866872005479474","0.12866872005479474"
"358","716","716","716","0.13045977689583485","0.13045977689583485","0.13045977689583485"
"359","718","718","718","0.1298069155827955","0.1298069155827955","0.1298069155827955"
"360","720","720","720","0.1325219868006477","0.1325219868006477","0.1325219868006477"
"361","722","722","722","0.1324281254045473","0.1324281254045473","0.1324281254045473"
"362","724","724","724","0.1302062842625406","0.1302062842625406","0.1302062842625406"
"363","726","726","726","0.128897731792268","0.128897731792268","0.128897731792268"
"364","728","728","728","0.1305252958288725","0.1305252958288725","0.1305252958288725"
"365","730","730","730","0.12957402265120083","0.12957402265120083","0.12957402265120083"
"366","732","732","732","0.12910368721065948","0.12910368721065948","0.12910368721065948"
"367","734","734","734","0.1317357628255173","0.1317357628255173","0.1317357628255173"
"368","736","736","736","0.13082326277939016","0.13082326277939016","0.13082326277939016"
"369","738","738","738","0.12941318636905716","0.12941318636905716","0.12941318636905716"
"370","740","740","740","0.1288195990734142","0.1288195990734142","0.1288195990734142"
"371","742","742","742","0.1315140526486638","0.1315140526486638","0.1315140526486638"
"372","744","744","744","0.1288609919396677","0.1288609919396677","0.1288609919396677"
