"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"74","148","148","148","0.13048736241363948","0.13048736241363948","0.13048736241363948"
"75","150","150","150","0.1331250937745998","0.1331250937745998","0.1331250937745998"
"76","152","152","152","0.13100011353351076","0.13100011353351076","0.13100011353351076"
"77","154","154","154","0.1308048172489877","0.1308048172489877","0.1308048172489877"
"78","156","156","156","0.1306867196041386","0.1306867196041386","0.1306867196041386"
"79","158","158","158","0.12853757360275028","0.12853757360275028","0.12853757360275028"
"80","160","160","160","0.13059448696752346","0.13059448696752346","0.13059448696752346"
"81","162","162","162","0.13192520111457853","0.13192520111457853","0.13192520111457853"
"82","164","164","164","0.13051450524804878","0.13051450524804878","0.13051450524804878"
"83","166","166","166","0.1285920877764773","0.1285920877764773","0.1285920877764773"
"84","168","168","168","0.12819674656723876","0.12819674656723876","0.12819674656723876"
"85","170","170","170","0.13096998857155814","0.13096998857155814","0.13096998857155814"
"86","172","172","172","0.1298178923342796","0.1298178923342796","0.1298178923342796"
"87","174","174","174","0.1284767544500784","0.1284767544500784","0.1284767544500784"
"88","176","176","176","0.12819590042372464","0.12819590042372464","0.12819590042372464"
"89","178","178","178","0.12580484068948491","0.12580484068948491","0.12580484068948491"
"90","180","180","180","0.1277180646533487","0.1277180646533487","0.1277180646533487"
"91","182","182","182","0.12931034590719756","0.12931034590719756","0.12931034590719756"
"92","184","184","184","0.13071413844140295","0.13071413844140295","0.13071413844140295"
"93","186","186","186","0.13227999097426466","0.13227999097426466","0.13227999097426466"
"94","188","188","188","0.13016228321116524","0.13016228321116524","0.13016228321116524"
"95","190","190","190","0.13010026892812768","0.13010026892812768","0.13010026892812768"
"96","192","192","192","0.12890759004609229","0.12890759004609229","0.12890759004609229"
"97","194","194","194","0.1304795779344105","0.1304795779344105","0.1304795779344105"
"98","196","196","196","0.1293650425499638","0.1293650425499638","0.1293650425499638"
"99","198","198","198","0.12880250490558834","0.12880250490558834","0.12880250490558834"
"100","200","200","200","0.13050900648396938","0.13050900648396938","0.13050900648396938"
"101","202","202","202","0.12941128576489774","0.12941128576489774","0.12941128576489774"
"102","204","204","204","0.13005740062358845","0.13005740062358845","0.13005740062358845"
"103","206","206","206","0.13119661629271362","0.13119661629271362","0.13119661629271362"
"104","208","208","208","0.1296807406754235","0.1296807406754235","0.1296807406754235"
"105","210","210","210","0.13008075625423932","0.13008075625423932","0.13008075625423932"
"106","212","212","212","0.13044102920282566","0.13044102920282566","0.13044102920282566"
"107","214","214","214","0.13040532543907682","0.13040532543907682","0.13040532543907682"
"108","216","216","216","0.1324340953697312","0.1324340953697312","0.1324340953697312"
"109","218","218","218","0.12766684237060963","0.12766684237060963","0.12766684237060963"
"110","220","220","220","0.12999822202156325","0.12999822202156325","0.12999822202156325"
"111","222","222","222","0.12739409357381584","0.12739409357381584","0.12739409357381584"
"112","224","224","224","0.13037170061430212","0.13037170061430212","0.13037170061430212"
"113","226","226","226","0.128107900361067","0.128107900361067","0.128107900361067"
"114","228","228","228","0.1295686346765241","0.1295686346765241","0.1295686346765241"
"115","230","230","230","0.13255785124443292","0.13255785124443292","0.13255785124443292"
"116","232","232","232","0.12975661242957942","0.12975661242957942","0.12975661242957942"
"117","234","234","234","0.12635241633495015","0.12635241633495015","0.12635241633495015"
"118","236","236","236","0.12845646697280907","0.12845646697280907","0.12845646697280907"
"119","238","238","238","0.12682739882306357","0.12682739882306357","0.12682739882306357"
"120","240","240","240","0.12574864568909452","0.12574864568909452","0.12574864568909452"
"121","242","242","242","0.1277651400150354","0.1277651400150354","0.1277651400150354"
"122","244","244","244","0.130973716452517","0.130973716452517","0.130973716452517"
"123","246","246","246","0.12593930207448203","0.12593930207448203","0.12593930207448203"
"124","248","248","248","0.1289219736641507","0.1289219736641507","0.1289219736641507"
"125","250","250","250","0.12571563158562554","0.12571563158562554","0.12571563158562554"
"126","252","252","252","0.12930921835533823","0.12930921835533823","0.12930921835533823"
"127","254","254","254","0.1275260791818653","0.1275260791818653","0.1275260791818653"
"128","256","256","256","0.127653954525949","0.127653954525949","0.127653954525949"
"129","258","258","258","0.1270092300292733","0.1270092300292733","0.1270092300292733"
"130","260","260","260","0.12724615538568113","0.12724615538568113","0.12724615538568113"
"131","262","262","262","0.12702822682558504","0.12702822682558504","0.12702822682558504"
"132","264","264","264","0.12749443800150892","0.12749443800150892","0.12749443800150892"
"133","266","266","266","0.13027192059908288","0.13027192059908288","0.13027192059908288"
"134","268","268","268","0.12673450877689424","0.12673450877689424","0.12673450877689424"
"135","270","270","270","0.12690049953415697","0.12690049953415697","0.12690049953415697"
"136","272","272","272","0.12680865450704987","0.12680865450704987","0.12680865450704987"
"137","274","274","274","0.12749296883706918","0.12749296883706918","0.12749296883706918"
"138","276","276","276","0.12697719897381607","0.12697719897381607","0.12697719897381607"
"139","278","278","278","0.1273206465497004","0.1273206465497004","0.1273206465497004"
"140","280","280","280","0.12610008721100746","0.12610008721100746","0.12610008721100746"
"141","282","282","282","0.12566385121247545","0.12566385121247545","0.12566385121247545"
"142","284","284","284","0.12699428584244424","0.12699428584244424","0.12699428584244424"
"143","286","286","286","0.12697517962430402","0.12697517962430402","0.12697517962430402"
"144","288","288","288","0.12661646174415941","0.12661646174415941","0.12661646174415941"
"145","290","290","290","0.12588949805165134","0.12588949805165134","0.12588949805165134"
"146","292","292","292","0.1266606986218446","0.1266606986218446","0.1266606986218446"
"147","294","294","294","0.12821467592742655","0.12821467592742655","0.12821467592742655"
"148","296","296","296","0.12989732154117364","0.12989732154117364","0.12989732154117364"
"149","298","298","298","0.12555031184277712","0.12555031184277712","0.12555031184277712"
"150","300","300","300","0.12716372194591613","0.12716372194591613","0.12716372194591613"
"151","302","302","302","0.12913457101746909","0.12913457101746909","0.12913457101746909"
"152","304","304","304","0.12671177752593102","0.12671177752593102","0.12671177752593102"
"153","306","306","306","0.12682158968391422","0.12682158968391422","0.12682158968391422"
"154","308","308","308","0.12680659414264425","0.12680659414264425","0.12680659414264425"
"155","310","310","310","0.12865985861919876","0.12865985861919876","0.12865985861919876"
"156","312","312","312","0.12926821022554186","0.12926821022554186","0.12926821022554186"
"157","314","314","314","0.12881769876297797","0.12881769876297797","0.12881769876297797"
"158","316","316","316","0.1302233671881872","0.1302233671881872","0.1302233671881872"
"159","318","318","318","0.127878492007778","0.127878492007778","0.127878492007778"
"160","320","320","320","0.12715719999181543","0.12715719999181543","0.12715719999181543"
"161","322","322","322","0.12876723240103394","0.12876723240103394","0.12876723240103394"
"162","324","324","324","0.12712833915497598","0.12712833915497598","0.12712833915497598"
"163","326","326","326","0.12788688456520392","0.12788688456520392","0.12788688456520392"
"164","328","328","328","0.12615593371794387","0.12615593371794387","0.12615593371794387"
"165","330","330","330","0.12566223905508223","0.12566223905508223","0.12566223905508223"
"166","332","332","332","0.1270125425204884","0.1270125425204884","0.1270125425204884"
"167","334","334","334","0.12466622108164618","0.12466622108164618","0.12466622108164618"
"168","336","336","336","0.12451796028738762","0.12451796028738762","0.12451796028738762"
"169","338","338","338","0.12652759424901672","0.12652759424901672","0.12652759424901672"
"170","340","340","340","0.1256261245977442","0.1256261245977442","0.1256261245977442"
"171","342","342","342","0.12586963485685596","0.12586963485685596","0.12586963485685596"
"172","344","344","344","0.1257064634594811","0.1257064634594811","0.1257064634594811"
"173","346","346","346","0.1279073039004522","0.1279073039004522","0.1279073039004522"
"174","348","348","348","0.12716375271669558","0.12716375271669558","0.12716375271669558"
"175","350","350","350","0.1273886137906412","0.1273886137906412","0.1273886137906412"
"176","352","352","352","0.12733921045065744","0.12733921045065744","0.12733921045065744"
"177","354","354","354","0.12703318640875574","0.12703318640875574","0.12703318640875574"
"178","356","356","356","0.12784742835033208","0.12784742835033208","0.12784742835033208"
"179","358","358","358","0.12764302893620358","0.12764302893620358","0.12764302893620358"
"180","360","360","360","0.12656672349325704","0.12656672349325704","0.12656672349325704"
"181","362","362","362","0.12478133979235427","0.12478133979235427","0.12478133979235427"
"182","364","364","364","0.1285038397775106","0.1285038397775106","0.1285038397775106"
"183","366","366","366","0.12711135010577893","0.12711135010577893","0.12711135010577893"
"184","368","368","368","0.12860539442925983","0.12860539442925983","0.12860539442925983"
"185","370","370","370","0.12710807950009348","0.12710807950009348","0.12710807950009348"
"186","372","372","372","0.12833540302450758","0.12833540302450758","0.12833540302450758"
"187","374","374","374","0.12639304401333265","0.12639304401333265","0.12639304401333265"
"188","376","376","376","0.12870816612282543","0.12870816612282543","0.12870816612282543"
"189","378","378","378","0.12537917412474706","0.12537917412474706","0.12537917412474706"
"190","380","380","380","0.12542674236249987","0.12542674236249987","0.12542674236249987"
"191","382","382","382","0.12551624904005268","0.12551624904005268","0.12551624904005268"
"192","384","384","384","0.12618441366318606","0.12618441366318606","0.12618441366318606"
"193","386","386","386","0.12499970405216004","0.12499970405216004","0.12499970405216004"
"194","388","388","388","0.12793600464171137","0.12793600464171137","0.12793600464171137"
"195","390","390","390","0.1285174215441125","0.1285174215441125","0.1285174215441125"
"196","392","392","392","0.12780952144425292","0.12780952144425292","0.12780952144425292"
"197","394","394","394","0.12702687383114417","0.12702687383114417","0.12702687383114417"
"198","396","396","396","0.12624597602685034","0.12624597602685034","0.12624597602685034"
"199","398","398","398","0.12751977506605597","0.12751977506605597","0.12751977506605597"
"200","400","400","400","0.127881328914443","0.127881328914443","0.127881328914443"
"201","402","402","402","0.12779924000459703","0.12779924000459703","0.12779924000459703"
"202","404","404","404","0.13018767152814711","0.13018767152814711","0.13018767152814711"
"203","406","406","406","0.1279465155360238","0.1279465155360238","0.1279465155360238"
"204","408","408","408","0.1274147827811563","0.1274147827811563","0.1274147827811563"
"205","410","410","410","0.12514945175403439","0.12514945175403439","0.12514945175403439"
"206","412","412","412","0.12659898966449964","0.12659898966449964","0.12659898966449964"
"207","414","414","414","0.1247862663667739","0.1247862663667739","0.1247862663667739"
"208","416","416","416","0.12919159601602404","0.12919159601602404","0.12919159601602404"
"209","418","418","418","0.12917184112019023","0.12917184112019023","0.12917184112019023"
"210","420","420","420","0.1278006452387557","0.1278006452387557","0.1278006452387557"
"211","422","422","422","0.12550895978667148","0.12550895978667148","0.12550895978667148"
"212","424","424","424","0.13136459386133068","0.13136459386133068","0.13136459386133068"
"213","426","426","426","0.1294712732291321","0.1294712732291321","0.1294712732291321"
"214","428","428","428","0.12656672063290558","0.12656672063290558","0.12656672063290558"
"215","430","430","430","0.1273890638956771","0.1273890638956771","0.1273890638956771"
"216","432","432","432","0.12828002412781517","0.12828002412781517","0.12828002412781517"
"217","434","434","434","0.12857889544149104","0.12857889544149104","0.12857889544149104"
"218","436","436","436","0.12864997981014786","0.12864997981014786","0.12864997981014786"
"219","438","438","438","0.12554184331152543","0.12554184331152543","0.12554184331152543"
"220","440","440","440","0.12721919764052886","0.12721919764052886","0.12721919764052886"
"221","442","442","442","0.12810946583099378","0.12810946583099378","0.12810946583099378"
"222","444","444","444","0.12772576132536634","0.12772576132536634","0.12772576132536634"
"223","446","446","446","0.12679493701287942","0.12679493701287942","0.12679493701287942"
"224","448","448","448","0.12735403708237117","0.12735403708237117","0.12735403708237117"
"225","450","450","450","0.12744431392676983","0.12744431392676983","0.12744431392676983"
"226","452","452","452","0.12554083203079863","0.12554083203079863","0.12554083203079863"
"227","454","454","454","0.12634603355916324","0.12634603355916324","0.12634603355916324"
"228","456","456","456","0.12825101500433314","0.12825101500433314","0.12825101500433314"
"229","458","458","458","0.12520083320988162","0.12520083320988162","0.12520083320988162"
"230","460","460","460","0.1258978808796322","0.1258978808796322","0.1258978808796322"
"231","462","462","462","0.12456364654747595","0.12456364654747595","0.12456364654747595"
"232","464","464","464","0.12625349879743952","0.12625349879743952","0.12625349879743952"
"233","466","466","466","0.12786593248072853","0.12786593248072853","0.12786593248072853"
"234","468","468","468","0.12616158498868546","0.12616158498868546","0.12616158498868546"
"235","470","470","470","0.12718318314224566","0.12718318314224566","0.12718318314224566"
"236","472","472","472","0.1268836808659195","0.1268836808659195","0.1268836808659195"
"237","474","474","474","0.12877567497333184","0.12877567497333184","0.12877567497333184"
"238","476","476","476","0.12599068768992738","0.12599068768992738","0.12599068768992738"
"239","478","478","478","0.12915256945791392","0.12915256945791392","0.12915256945791392"
"240","480","480","480","0.12779894710647782","0.12779894710647782","0.12779894710647782"
"241","482","482","482","0.13149090778071051","0.13149090778071051","0.13149090778071051"
"242","484","484","484","0.129101739737439","0.129101739737439","0.129101739737439"
"243","486","486","486","0.13081435570769737","0.13081435570769737","0.13081435570769737"
"244","488","488","488","0.1295375880700212","0.1295375880700212","0.1295375880700212"
"245","490","490","490","0.12857782470159432","0.12857782470159432","0.12857782470159432"
"246","492","492","492","0.12842177054219514","0.12842177054219514","0.12842177054219514"
"247","494","494","494","0.12743080789737682","0.12743080789737682","0.12743080789737682"
"248","496","496","496","0.12855433720567072","0.12855433720567072","0.12855433720567072"
"249","498","498","498","0.12903717536654707","0.12903717536654707","0.12903717536654707"
"250","500","500","500","0.1282608356272353","0.1282608356272353","0.1282608356272353"
"251","502","502","502","0.12614540650249573","0.12614540650249573","0.12614540650249573"
"252","504","504","504","0.12943726674780323","0.12943726674780323","0.12943726674780323"
"253","506","506","506","0.12431080941099666","0.12431080941099666","0.12431080941099666"
"254","508","508","508","0.12601628030461529","0.12601628030461529","0.12601628030461529"
"255","510","510","510","0.12747738050182988","0.12747738050182988","0.12747738050182988"
"256","512","512","512","0.1299261565507368","0.1299261565507368","0.1299261565507368"
"257","514","514","514","0.12912884068669864","0.12912884068669864","0.12912884068669864"
"258","516","516","516","0.1268147647083102","0.1268147647083102","0.1268147647083102"
"259","518","518","518","0.12824824656134812","0.12824824656134812","0.12824824656134812"
"260","520","520","520","0.12743008912400525","0.12743008912400525","0.12743008912400525"
"261","522","522","522","0.1272508855297624","0.1272508855297624","0.1272508855297624"
"262","524","524","524","0.12731734596848326","0.12731734596848326","0.12731734596848326"
"263","526","526","526","0.12699858161616573","0.12699858161616573","0.12699858161616573"
"264","528","528","528","0.1252452691829556","0.1252452691829556","0.1252452691829556"
"265","530","530","530","0.1269047506064731","0.1269047506064731","0.1269047506064731"
"266","532","532","532","0.12805457999645525","0.12805457999645525","0.12805457999645525"
"267","534","534","534","0.12824610384635032","0.12824610384635032","0.12824610384635032"
"268","536","536","536","0.12651448692613762","0.12651448692613762","0.12651448692613762"
"269","538","538","538","0.12653091537159386","0.12653091537159386","0.12653091537159386"
"270","540","540","540","0.12839150455151457","0.12839150455151457","0.12839150455151457"
"271","542","542","542","0.12897109569233114","0.12897109569233114","0.12897109569233114"
"272","544","544","544","0.12880840269678698","0.12880840269678698","0.12880840269678698"
"273","546","546","546","0.12880964703516393","0.12880964703516393","0.12880964703516393"
"274","548","548","548","0.12923042051930425","0.12923042051930425","0.12923042051930425"
"275","550","550","550","0.1303035814388693","0.1303035814388693","0.1303035814388693"
"276","552","552","552","0.12762956548955381","0.12762956548955381","0.12762956548955381"
"277","554","554","554","0.12733179725204982","0.12733179725204982","0.12733179725204982"
"278","556","556","556","0.12867097205205283","0.12867097205205283","0.12867097205205283"
"279","558","558","558","0.12613719961762251","0.12613719961762251","0.12613719961762251"
"280","560","560","560","0.12699631032084874","0.12699631032084874","0.12699631032084874"
"281","562","562","562","0.12988833238584307","0.12988833238584307","0.12988833238584307"
"282","564","564","564","0.12996978844373297","0.12996978844373297","0.12996978844373297"
"283","566","566","566","0.1299369988703056","0.1299369988703056","0.1299369988703056"
"284","568","568","568","0.12980970990426471","0.12980970990426471","0.12980970990426471"
"285","570","570","570","0.12947953279233912","0.12947953279233912","0.12947953279233912"
"286","572","572","572","0.12890631335719624","0.12890631335719624","0.12890631335719624"
"287","574","574","574","0.1282810049783562","0.1282810049783562","0.1282810049783562"
"288","576","576","576","0.1276481999744356","0.1276481999744356","0.1276481999744356"
"289","578","578","578","0.1273920728762902","0.1273920728762902","0.1273920728762902"
"290","580","580","580","0.12853637941423698","0.12853637941423698","0.12853637941423698"
"291","582","582","582","0.12707402812578986","0.12707402812578986","0.12707402812578986"
"292","584","584","584","0.12863873677248974","0.12863873677248974","0.12863873677248974"
"293","586","586","586","0.1277407947196003","0.1277407947196003","0.1277407947196003"
"294","588","588","588","0.12725489081824226","0.12725489081824226","0.12725489081824226"
"295","590","590","590","0.12814417997803212","0.12814417997803212","0.12814417997803212"
"296","592","592","592","0.12539352722851746","0.12539352722851746","0.12539352722851746"
"297","594","594","594","0.1272787603826864","0.1272787603826864","0.1272787603826864"
"298","596","596","596","0.12980992496777669","0.12980992496777669","0.12980992496777669"
"299","598","598","598","0.1278198071028705","0.1278198071028705","0.1278198071028705"
"300","600","600","600","0.12802779477882906","0.12802779477882906","0.12802779477882906"
"301","602","602","602","0.12782739342499644","0.12782739342499644","0.12782739342499644"
"302","604","604","604","0.12999144115105374","0.12999144115105374","0.12999144115105374"
"303","606","606","606","0.1275489798297841","0.1275489798297841","0.1275489798297841"
"304","608","608","608","0.12780920316354696","0.12780920316354696","0.12780920316354696"
"305","610","610","610","0.13144325200449905","0.13144325200449905","0.13144325200449905"
"306","612","612","612","0.13230033632422605","0.13230033632422605","0.13230033632422605"
"307","614","614","614","0.12830840315862463","0.12830840315862463","0.12830840315862463"
"308","616","616","616","0.12828447885953911","0.12828447885953911","0.12828447885953911"
"309","618","618","618","0.12922588824269804","0.12922588824269804","0.12922588824269804"
"310","620","620","620","0.12832713877794258","0.12832713877794258","0.12832713877794258"
"311","622","622","622","0.12923659280817737","0.12923659280817737","0.12923659280817737"
"312","624","624","624","0.12927314473452556","0.12927314473452556","0.12927314473452556"
"313","626","626","626","0.12844116796419955","0.12844116796419955","0.12844116796419955"
"314","628","628","628","0.12858212555640197","0.12858212555640197","0.12858212555640197"
"315","630","630","630","0.1273933916869171","0.1273933916869171","0.1273933916869171"
"316","632","632","632","0.1276228917629223","0.1276228917629223","0.1276228917629223"
"317","634","634","634","0.1265640734853362","0.1265640734853362","0.1265640734853362"
"318","636","636","636","0.1295177887113532","0.1295177887113532","0.1295177887113532"
"319","638","638","638","0.1297203110576926","0.1297203110576926","0.1297203110576926"
"320","640","640","640","0.12683385295043476","0.12683385295043476","0.12683385295043476"
"321","642","642","642","0.12758236139079998","0.12758236139079998","0.12758236139079998"
"322","644","644","644","0.1280876440084614","0.1280876440084614","0.1280876440084614"
"323","646","646","646","0.12807395637776453","0.12807395637776453","0.12807395637776453"
"324","648","648","648","0.13073265010243612","0.13073265010243612","0.13073265010243612"
"325","650","650","650","0.12868512056281892","0.12868512056281892","0.12868512056281892"
"326","652","652","652","0.12731717891897731","0.12731717891897731","0.12731717891897731"
"327","654","654","654","0.12743418490632355","0.12743418490632355","0.12743418490632355"
"328","656","656","656","0.12964447240514532","0.12964447240514532","0.12964447240514532"
"329","658","658","658","0.12830570544435216","0.12830570544435216","0.12830570544435216"
"330","660","660","660","0.1278622729094957","0.1278622729094957","0.1278622729094957"
"331","662","662","662","0.12827646416006344","0.12827646416006344","0.12827646416006344"
"332","664","664","664","0.12739335769054164","0.12739335769054164","0.12739335769054164"
"333","666","666","666","0.12984677929450048","0.12984677929450048","0.12984677929450048"
"334","668","668","668","0.12912228222853445","0.12912228222853445","0.12912228222853445"
"335","670","670","670","0.12922132476114248","0.12922132476114248","0.12922132476114248"
"336","672","672","672","0.1301323591492094","0.1301323591492094","0.1301323591492094"
"337","674","674","674","0.1313946733241329","0.1313946733241329","0.1313946733241329"
"338","676","676","676","0.12881834537941123","0.12881834537941123","0.12881834537941123"
"339","678","678","678","0.1287738016961921","0.1287738016961921","0.1287738016961921"
"340","680","680","680","0.12684033845577508","0.12684033845577508","0.12684033845577508"
"341","682","682","682","0.1308532260052012","0.1308532260052012","0.1308532260052012"
"342","684","684","684","0.12966939451948598","0.12966939451948598","0.12966939451948598"
"343","686","686","686","0.1296669992085327","0.1296669992085327","0.1296669992085327"
"344","688","688","688","0.1292816875268804","0.1292816875268804","0.1292816875268804"
"345","690","690","690","0.12581128883157996","0.12581128883157996","0.12581128883157996"
"346","692","692","692","0.12649178822263435","0.12649178822263435","0.12649178822263435"
"347","694","694","694","0.13020106957073113","0.13020106957073113","0.13020106957073113"
"348","696","696","696","0.13121566548526442","0.13121566548526442","0.13121566548526442"
"349","698","698","698","0.12935656953797084","0.12935656953797084","0.12935656953797084"
"350","700","700","700","0.12933647423661512","0.12933647423661512","0.12933647423661512"
"351","702","702","702","0.12794783886698952","0.12794783886698952","0.12794783886698952"
"352","704","704","704","0.12974043606728144","0.12974043606728144","0.12974043606728144"
"353","706","706","706","0.12742241665858392","0.12742241665858392","0.12742241665858392"
"354","708","708","708","0.13111277500790944","0.13111277500790944","0.13111277500790944"
"355","710","710","710","0.1298873248823667","0.1298873248823667","0.1298873248823667"
"356","712","712","712","0.128960067079991","0.128960067079991","0.128960067079991"
"357","714","714","714","0.13237392036101214","0.13237392036101214","0.13237392036101214"
"358","716","716","716","0.12805229755258607","0.12805229755258607","0.12805229755258607"
"359","718","718","718","0.1288366259770555","0.1288366259770555","0.1288366259770555"
"360","720","720","720","0.130624219369152","0.130624219369152","0.130624219369152"
"361","722","722","722","0.13021580038864733","0.13021580038864733","0.13021580038864733"
"362","724","724","724","0.12893307221919748","0.12893307221919748","0.12893307221919748"
"363","726","726","726","0.13046111448416742","0.13046111448416742","0.13046111448416742"
"364","728","728","728","0.13119600980602505","0.13119600980602505","0.13119600980602505"
"365","730","730","730","0.12953174965510458","0.12953174965510458","0.12953174965510458"
"366","732","732","732","0.13083948670783446","0.13083948670783446","0.13083948670783446"
"367","734","734","734","0.13083619185996598","0.13083619185996598","0.13083619185996598"
"368","736","736","736","0.1297712204016198","0.1297712204016198","0.1297712204016198"
"369","738","738","738","0.12828621643533977","0.12828621643533977","0.12828621643533977"
"370","740","740","740","0.12818733050561595","0.12818733050561595","0.12818733050561595"
"371","742","742","742","0.12820317500561754","0.12820317500561754","0.12820317500561754"
"372","744","744","744","0.12970763955404982","0.12970763955404982","0.12970763955404982"
